Thu Apr 27 12:59:01 +0800 2023,正常情况是80之前小保底，160之前大保底
Thu Apr 27 09:04:15 +0800 2023,蹭好运🍀
Wed May 10 18:53:19 +0800 2023,"你好，你感兴趣的“崩坏星穹铁道”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a href=""//s.weibo.com/weibo?q=%23%E5%B4%A9%E5%9D%8F%E6%98%9F%E7%A9%B9%E9%93%81%E9%81%93%5B%E8%B6%85%E8%AF%9D%5D%23"" target=""_blank""><a target=""_blank"" href=""https://weibo.com/p/100808e1f868bf9980f09ab6908787d7eaf0f0""><img class=""icon-link"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>崩坏星穹铁道超话</a></a>"
Fri Apr 28 17:39:11 +0800 2023,现在50抽大保底4
Sat Apr 29 20:41:25 +0800 2023,现在60张大保底4，30级。希望快快到达35级。对了，普池60抽了，我好想抽但是QAQ景元，普池我希望是彦卿，白鹿杰哥也行，手操好慢。
Thu Apr 27 15:19:50 +0800 2023,现在32张大保底4！加油加油
Wed May 17 18:25:32 +0800 2023,还剩50抽！
Wed May 17 18:25:19 +0800 2023,专武保底但没歪！
Wed May 17 18:25:08 +0800 2023,10抽再来景元元！
Wed May 17 18:24:48 +0800 2023,20抽一个杨叔
Wed May 17 18:24:36 +0800 2023,杨叔也爱我！
Wed May 17 18:24:22 +0800 2023,不行记录一下！景元他好爱我！
Wed May 17 18:24:02 +0800 2023,芜湖成功拿下！
Sat May 13 00:43:02 +0800 2023,120抽，拿了20抽去抽武器池了，想要四星虚无卡给杨叔 ，诶嘿嘿成功
Sun May 07 10:26:55 +0800 2023,123抽啦，40级了！
Sat May 06 00:00:52 +0800 2023,115抽，38级，过模拟五了，但六一直刮痧过不了，不过可以刷金了！
Thu May 04 21:29:04 +0800 2023,109抽！过模拟四啦！
Tue May 02 20:06:30 +0800 2023,100抽啦，35级了:D后面的速度要慢下来了嗐
Mon May 01 12:18:49 +0800 2023,86抽，（其实原本可以破百的，但是我忍不住去搞普池，哈哈克拉拉一命哈哈哈，为什么是我最不想要的啊！！我真的想用中配！但是！克拉拉不可能不用吧，我不多的五星，但是！为什么，我讨厌她配音）
Wed May 10 13:16:13 +0800 2023,"我趣，景元老公,开学季"
Wed May 10 13:16:20 +0800 2023,",送花花"
Wed May 10 13:16:49 +0800 2023,好帅我靠
Wed May 10 13:16:12 +0800 2023,啊啊景元啊
Wed May 10 13:16:10 +0800 2023,"下个池子就是景元对吧,doge"
Wed May 10 13:17:42 +0800 2023,"啊啊啊啊啊啊啊啊景元,泪"
Wed May 10 13:16:35 +0800 2023,镜流和景元师徒吧
Wed May 10 13:21:24 +0800 2023,"啊啊啊啊,跪了"
Wed May 10 13:17:04 +0800 2023,动画短片 牛逼啊
Wed May 10 13:16:55 +0800 2023,牛逼牛逼
Wed May 10 13:16:45 +0800 2023,"景元特别特别好看！！！,舔屏"
Wed May 10 13:51:56 +0800 2023,景元我的景元！！急急急急
Wed May 10 13:34:42 +0800 2023,"好好好,哇"
Wed May 10 13:34:33 +0800 2023,"好诶！！！,开学季"
Wed May 10 13:21:00 +0800 2023,我现在就要抽！
Wed May 10 13:20:40 +0800 2023,",冲刺"
Wed May 10 13:19:04 +0800 2023,"哇,打call"
Wed May 10 13:18:53 +0800 2023,"动画短片好帅,哆啦A梦害怕"
Wed May 10 13:18:18 +0800 2023,窝等不及辣！！！！
Wed May 10 13:37:43 +0800 2023,哈哈哈哈哈看到图书馆30s我就心梗
Wed May 10 13:18:06 +0800 2023,"景元景元,鼓掌"
Wed May 10 13:35:16 +0800 2023,"太帅了,awsl"
Wed May 10 13:32:13 +0800 2023,"我想抽卡,二哈"
Wed May 10 13:28:34 +0800 2023,景元！
Wed May 10 13:28:12 +0800 2023,"我靠,送花花"
Wed May 10 13:19:14 +0800 2023,"快出,doge"
Wed May 10 13:19:12 +0800 2023,啊啊啊好帅！！
Wed May 10 13:18:42 +0800 2023,"景元完美的脸,泪"
Wed May 10 13:17:54 +0800 2023,"哇,彩虹屁"
Wed May 10 13:17:35 +0800 2023,"啊老公,舔屏"
Wed May 10 13:16:49 +0800 2023,等不及了，要不现在就端上来
Wed May 10 13:16:48 +0800 2023,"景元，你是要帅死谁啊？,抓狂"
Wed May 10 13:16:02 +0800 2023,"啊啊啊啊啊期待住了,开学季"
Wed Apr 26 21:26:28 +0800 2023,停云等下期up池呀
Wed May 10 15:56:36 +0800 2023,100304612
Thu Apr 27 04:01:14 +0800 2023,很难讲，我保底50金，希尔40抽出了
Thu Apr 27 20:50:29 +0800 2023,"70几歪了瓦尔特,开学季"
Thu Apr 27 20:30:35 +0800 2023,"我希儿抽了六七十发了都没出，弄得我一度想弃游又舍不得氪的一百块钱,允悲"
Fri Apr 28 18:51:07 +0800 2023,"我希儿八十抽了还没出来,可爱"
Thu Apr 27 20:49:47 +0800 2023,新手50保底出了个姬子  抽希儿满80抽出了一个克拉拉 我想砸电脑
Thu Apr 27 20:42:40 +0800 2023,"歪了之后 60抽没出金了,苦涩"
Thu Apr 27 20:33:38 +0800 2023,",苦涩"
Thu Apr 27 20:33:09 +0800 2023,"肝了60都没出,泪"
Wed Apr 26 19:08:03 +0800 2023,蹲
Wed Apr 26 19:07:51 +0800 2023,"蹲一个,泪"
Wed May 10 15:38:27 +0800 2023,盾哥很强的
Tue Apr 25 16:53:30 +0800 2023,"同蹲适合大龄社畜的群,允悲"
Tue Apr 25 16:49:36 +0800 2023,来吗，社畜居多
Wed May 10 15:06:49 +0800 2023,"6pro不卡,跪了"
Wed May 10 19:03:29 +0800 2023,"建议买6p,二哈"
Wed May 10 16:15:28 +0800 2023,"30帧不就是卡吗,doge"
Wed May 10 17:38:45 +0800 2023,个人建议还是再攒攒钱上pro吧  6和6pro的差价也不是很高  2023年了  870在面对游戏上确实不太够了
Thu May 11 09:39:37 +0800 2023,建议买6Pro，6Pro玩崩铁和原神最高画质基本上全程稳60的，只有原神3.6新出的那个花神书地图会有轻微掉帧。6就不行了，870放到2023真不够打了
Thu May 11 08:36:09 +0800 2023,"870的原神还可以，但崩铁就不行了，崩铁吃GPU，870的GPU早就不够看了。7gen2和8+在空间站的GPU占用率都高达95%和85%，这就说明想画质拉满还能够较为流畅的玩就得8+以上，870打怪GPU都能吃满，更别说后面的重量级仙舟了,吃瓜"
Wed May 10 18:09:01 +0800 2023,不上6p，买什么小米6？小米平板5p不比这个好，而且价格比这个6更便宜，功能更齐全。现在的小米5p也才1500左右
Wed May 10 13:58:07 +0800 2023,"不卡,doge"
Wed May 10 11:17:42 +0800 2023,蹲一下，可以一起搞
Wed May 17 23:39:00 +0800 2023,蹲蹲
Thu May 11 12:35:52 +0800 2023,蹲一下
Wed May 10 11:21:41 +0800 2023,"蹲蹲，我也可。,抱一抱"
Thu May 18 09:58:42 +0800 2023,"妈咪蹲蹲，最近原神比较上头,泪"
Wed May 17 18:44:46 +0800 2023,蹲蹲
Wed May 10 11:45:32 +0800 2023,"我也崩铁原神光夜,送花花"
Thu May 11 14:34:23 +0800 2023,蹲蹲
Wed May 10 11:44:34 +0800 2023,这里！！我私您！
Tue May 09 18:34:19 +0800 2023,"英雄联盟设计师！请你加强卡萨丁,伤心"
Wed May 10 01:37:01 +0800 2023,看了这条，今晚睡不着了
Wed May 10 02:36:49 +0800 2023,晚安除了你小子
Tue May 09 23:14:16 +0800 2023,好多金色
Tue May 09 18:10:00 +0800 2023,要是彦卿换成布若妮亚就完美了，人权卡全拿到
Tue May 09 17:59:21 +0800 2023,50几乎翻倍，会变成几乎是最亏的
Tue May 09 17:02:46 +0800 2023,啊？怎么做到的，好多抽！月末这么值钱吗
Tue May 09 17:14:04 +0800 2023,哪看到的
Tue May 09 17:05:52 +0800 2023,"我也一样，月卡党，新手池50发，up现在175左右，常驻90发，主要运气差，次次保底,裂开"
Tue May 09 17:08:25 +0800 2023,"我221抽,二哈"
Tue May 09 17:05:24 +0800 2023,我300抽
Mon Mar 27 15:50:51 +0800 2023,！我也9109
Tue May 09 15:10:30 +0800 2023,看你缺什么光锥，优先c
Tue May 09 15:46:51 +0800 2023,目前好像就停云卡面的那个光锥好用，其他的还不如常驻四星光锥
Tue May 09 15:10:21 +0800 2023,同谐的目前性价比最高
Tue May 09 17:21:54 +0800 2023,选停云的
Wed Mar 29 11:35:25 +0800 2023,哇塞 直接搜1090就看到你了，我是G号的
Tue May 09 13:52:16 +0800 2023,",跪了"
Tue May 09 14:04:26 +0800 2023,看到过好多0氪2+1了
Tue May 09 13:52:32 +0800 2023,"有没有可能你没肝到底,doge"
Tue May 09 13:53:12 +0800 2023,80＋60 出的0＋1
Tue May 09 13:52:46 +0800 2023,"确实黑,泪"
Sat Mar 25 10:51:25 +0800 2023,我0142-88号A座，找邻座有周边是啥活动啊？
Sat Mar 25 10:35:21 +0800 2023,"终于看到一个同车厢,哇"
Tue May 09 00:33:46 +0800 2023,好像是1.2吧
Tue May 09 00:45:33 +0800 2023,"景元过了，卡夫卡就来了,哇"
Sat Mar 25 02:05:38 +0800 2023,"你好，你感兴趣的“崩坏星穹铁道”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a href=""//s.weibo.com/weibo?q=%23%E5%B4%A9%E5%9D%8F%E6%98%9F%E7%A9%B9%E9%93%81%E9%81%93%5B%E8%B6%85%E8%AF%9D%5D%23"" target=""_blank""><a target=""_blank"" href=""https://weibo.com/p/100808e1f868bf9980f09ab6908787d7eaf0f0""><img class=""icon-link"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>崩坏星穹铁道超话</a></a>"
Tue May 09 00:14:36 +0800 2023,新手池50姬子 常驻18克拉拉专武 77彦卿专武 限定池77布洛妮娅 19希儿 武器36未出 好想鼠
Tue May 09 00:51:25 +0800 2023,10元一个
Sat Mar 25 13:41:45 +0800 2023,"救命，这是有评论被夹了吗,哆啦A梦害怕"
Mon May 08 23:27:26 +0800 2023,原来如此，大家都有的啊
Mon May 08 23:02:11 +0800 2023,我没有
Mon May 08 23:21:25 +0800 2023,"都有,喵喵"
Mon May 08 23:04:20 +0800 2023,应该是都会发？我也收到了
Mon May 08 23:26:05 +0800 2023,有，小号升到30级的时候秒发
Mon May 08 23:04:51 +0800 2023,每个到30级的玩家都会有
Mon May 08 23:04:22 +0800 2023,我有，但我忘了我多少级看到的了。
Sat Mar 25 00:00:42 +0800 2023,"一起小红书参加活动吧！是同车厢的就可以了,爱你"
Tue May 09 01:24:04 +0800 2023,还有吗我哭世界6打了3遍了
Mon May 08 20:28:18 +0800 2023,蹲一下
Tue May 09 01:01:34 +0800 2023,蹲蹲
Mon May 08 20:46:49 +0800 2023,"帮帮我,泪"
Mon May 08 20:32:21 +0800 2023,不代肝 只帮有需要的新人
Mon May 08 18:05:13 +0800 2023,"你好，你感兴趣的“希儿”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a href=""//s.weibo.com/weibo?q=%23%E5%B8%8C%E5%84%BF%5B%E8%B6%85%E8%AF%9D%5D%23"" target=""_blank""><a target=""_blank"" href=""https://weibo.com/p/100808d365d859950815d96db5d507afcb2907""><img class=""icon-link"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>希儿超话</a></a>"
Tue May 09 15:55:35 +0800 2023,"滴滴滴,doge"
Mon May 08 19:09:02 +0800 2023,滴滴滴
Mon May 08 16:21:39 +0800 2023,智识同协虚无都可以选，看你缺啥
Mon May 08 16:22:37 +0800 2023,只建议智识或者同谐
Mon May 08 16:23:41 +0800 2023,打算抽景元0+1，所以月卡换同谐的
Mon May 08 16:24:43 +0800 2023,比较想选虚无的 我现在佩拉老男人都在勇三星面板太低了
Tue May 09 08:57:36 +0800 2023,有个全队BUFF的那个，听说这是唯一无其他获取途径的
Fri Feb 24 20:26:39 +0800 2023,"<a href=/n/是金鱼呀鸭 usercard=""name=@是金鱼呀鸭"">@是金鱼呀鸭</a> 等上线了，我就要攒，我都留给景元,哇"
Sat Feb 25 15:21:51 +0800 2023,"歪了，已删，等公测,猪头"
Tue Feb 28 10:41:09 +0800 2023,"别再给我推了我又玩不到还要让我眼馋,单身狗"
Mon May 08 11:35:17 +0800 2023,蹲一下
Mon Feb 13 08:56:49 +0800 2023,90
Mon May 08 09:41:04 +0800 2023,破盾瞬间
Mon May 08 09:32:09 +0800 2023,"我一开始跟你的理解一样，所以我方破盾还是20？,doge"
Tue May 09 14:37:30 +0800 2023,"是破盾瞬间的伤害吧,二哈"
Tue May 09 11:58:39 +0800 2023,如果你仔细观察，就会发现，在小怪韧性条也就是盾清空的那一次攻击力，会有一次额外伤害，也就是炸一下，那个伤害的高低，受这个击破特效影响，也跟韧性条长短有关，随便搜点攻略视频，都有这方面解释
Wed May 10 02:58:37 +0800 2023,破盾现在看来还是弹射攻击比较厉害
Tue May 09 16:46:56 +0800 2023,"可以理解为破盾减血条的伤害,doge"
Tue May 09 11:58:35 +0800 2023,护盾击破的那一瞬间会有一个伤害，击破特效提高的就是这个伤害值
Wed May 10 18:23:53 +0800 2023,"啥时候来个击破效率拐这个就香起来了,二哈"
Tue May 09 18:49:34 +0800 2023,只能针对弱点，泛用性太低
Wed May 10 10:28:37 +0800 2023,"击破伤害吧,傻眼"
Mon May 08 07:50:55 +0800 2023,"不要选那个治疗加双方攻击的，会变得不幸,泪"
Mon May 08 08:03:50 +0800 2023,我第一次过6用的丰饶，但是感觉打太慢了，很刮，后来用巡猎，感觉轻松很多，你这阵容也可以换巡猎试试
Mon May 08 07:46:45 +0800 2023,",doge"
Mon May 08 01:16:00 +0800 2023,"t,开学季"
Mon May 08 01:38:38 +0800 2023,景元无
Mon May 08 01:27:39 +0800 2023,蹲蹲
Fri Feb 10 11:10:49 +0800 2023,新手池十连八折 ，50次必出五星
Mon May 08 07:55:16 +0800 2023,"21级考虑吗？单绑邮箱，布洛妮娅女主号，一命桑博，有停云等等，15r,求关注"
Mon May 08 01:02:01 +0800 2023,"谁被吞了,苦涩"
Mon May 08 01:03:59 +0800 2023,"女主十级，希儿＋布洛妮娅的欧号看看嘛，有丹恒的四星专武,doge"
Mon May 08 00:29:51 +0800 2023,申请啦
Mon May 08 08:43:54 +0800 2023,"申请啦,开学季"
Sun May 07 23:48:35 +0800 2023,"我都是胡乱一通申请乱加的,允悲"
Mon May 08 09:35:37 +0800 2023,加你啦id是困得不行😶‍🌫️
Sun May 07 23:22:11 +0800 2023,是的
Sun May 07 23:19:38 +0800 2023,是的
Sun May 07 21:22:49 +0800 2023,30级很简单，我之前三天就30级了。忘却之庭相当于原神里面的深渊，好像是25级还是30级开来着记不太清楚了
Sun May 07 21:34:11 +0800 2023,第一梯队应该已经要50了，大部队现在应该集中在39左右
Sun May 07 16:55:38 +0800 2023,对
Sun May 07 12:18:47 +0800 2023,离谱，可爱吸引可爱
Sun May 07 14:18:00 +0800 2023,"我大号二命克拉拉我都感觉够离谱了,裂开"
Sun May 07 12:25:08 +0800 2023,"克拉拉爱你,苦涩"
Sun May 07 14:54:40 +0800 2023,这么小的概率都能撞到
Sun May 07 12:20:48 +0800 2023,"我开了仨小号，全是克拉拉，麻了,苦涩"
Sun May 07 12:07:13 +0800 2023,感觉是大家都有
Sun May 07 11:14:34 +0800 2023,没
Sun May 07 11:15:24 +0800 2023,40级用
Sun May 07 11:16:29 +0800 2023,可以刷世界6
Sun May 07 11:14:50 +0800 2023,没有
Sun May 07 09:04:58 +0800 2023,"练,允悲"
Sun May 07 09:15:04 +0800 2023,克拉拉没有成熟的队伍，目前也就三月七和她比较搭配，队伍里再带个奶，第四人观战就行。
Sun May 07 09:10:29 +0800 2023,克拉拉是模拟宇宙的神仙。
Sun May 07 09:06:51 +0800 2023,"史瓦罗打反击的。直伤没爷厉害。这玩意还得看概率，打不到克拉拉，史瓦罗不反击就没伤害,doge"
Sun May 07 02:05:43 +0800 2023,"你好，你感兴趣的“崩坏星穹铁道”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a href=""//s.weibo.com/weibo?q=%23%E5%B4%A9%E5%9D%8F%E6%98%9F%E7%A9%B9%E9%93%81%E9%81%93%5B%E8%B6%85%E8%AF%9D%5D%23"" target=""_blank""><a target=""_blank"" href=""https://weibo.com/p/100808e1f868bf9980f09ab6908787d7eaf0f0""><img class=""icon-link"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>崩坏星穹铁道超话</a></a>"
Sun May 07 00:21:59 +0800 2023,合成吧？
Sat May 06 23:56:57 +0800 2023,体力药吃不吃差别不大，30-40级体力用来打模拟6收益最大，其次是天赋材料
Sat May 06 23:44:19 +0800 2023,目前刷突破材料
Sun May 07 20:48:09 +0800 2023,40级前优先刷的角色和光锥升级材料，行迹偶尔刷一刷
Sat May 06 23:51:47 +0800 2023,行迹经验光锥都刷，主要刷行迹，现在还巨缺钱
Sat May 06 23:49:15 +0800 2023,看你主要培养的角色，行迹升级自己晋升需要的材料，上了40贼缺，我今天刷了一天还不够希儿一个人升级的，反正到了40级什么都缺包括信用都缺，但是别去刷遗器，前期不值
Sun May 07 20:44:42 +0800 2023,刷金色两件套  刷钱
Sun May 07 20:44:21 +0800 2023,"原来还有体力药的吗？,哆啦A梦害怕"
Sat May 06 23:57:22 +0800 2023,全用了，刷角色升级材料了
Sun May 07 20:47:52 +0800 2023,"建议刷钱，40级后均衡三升级角色和光锥遗物非常耗钱,doge"
Sun May 07 00:04:14 +0800 2023,",doge"
Sat May 06 23:44:36 +0800 2023,"上次打一个副本卡在灯和门那里了只能退出。保存进度退出重进还是卡在那里,跪了"
Sat May 06 21:01:16 +0800 2023,有 819021811
Sat May 06 19:35:15 +0800 2023,是的
Sat May 06 18:38:48 +0800 2023,"41级两命杰哥 ,酷"
Sat May 06 18:47:19 +0800 2023,跟我一样  我第一个号新手卡池克拉拉  换号新手杰帕德  希儿卡池歪克拉拉  躲不掉～   就用上了  还可以  模拟宇宙三四很容易就过了  五还没打
Fri May 05 19:03:13 +0800 2023,"第一活动 长草的要命 第二增加抽卡符 回合制游戏抽不到角色就是死路一条你应该清楚的吧,赢牛奶"
Fri May 05 20:39:37 +0800 2023,大招跳过！自动战斗弄成可选优先攻击对象！大招跳过！自动战斗弄成可选优先攻击对象！大招跳过！自动战斗弄成可选优先攻击对象！大招跳过！自动战斗弄成可选优先攻击对象！大招跳过！自动战斗弄成可选优先攻击对象！
Fri May 05 19:08:23 +0800 2023,甚至连同车的没有，你别发了呜呜呜我红眼病
Fri May 05 19:06:27 +0800 2023,"？这合理吗,哆啦A梦害怕"
Sat May 06 13:00:49 +0800 2023,"我想说第二个星球的可以探索的细节比第一个星球少太多了,跪了"
Sat May 06 06:59:50 +0800 2023,"长草了大哥,交税"
Fri May 05 20:10:25 +0800 2023,没有我 建议重抽（不是
Sat May 06 17:59:56 +0800 2023,"是哪个大非酋尝试找到自己？原来是我啊,悲伤"
Sat May 06 10:53:08 +0800 2023,修复一下没有我的bug
Sat May 06 09:59:29 +0800 2023,"谛听能不能做个跟宠,泪"
Fri May 05 19:00:01 +0800 2023,"叮~！您使用 “崩坏星穹铁道” 发布的微博，已被超话君收录到您的专属超话 <a href=""//s.weibo.com/weibo?q=%23%E5%B4%A9%E5%9D%8F%E6%98%9F%E7%A9%B9%E9%93%81%E9%81%93%5B%E8%B6%85%E8%AF%9D%5D%23"" target=""_blank""><a target=""_blank"" href=""https://weibo.com/p/100808e1f868bf9980f09ab6908787d7eaf0f0""><img class=""icon-link"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>崩坏星穹铁道超话</a></a> 中了凹~想知道粉丝们都在超话里聊些什么嘛~快来宠粉翻牌吧！直达现场&gt;&gt;  <a href=""//s.weibo.com/weibo?q=%23%E5%B4%A9%E5%9D%8F%E6%98%9F%E7%A9%B9%E9%93%81%E9%81%93%5B%E8%B6%85%E8%AF%9D%5D%23"" target=""_blank""><a target=""_blank"" href=""https://weibo.com/p/100808e1f868bf9980f09ab6908787d7eaf0f0""><img class=""icon-link"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>崩坏星穹铁道超话</a></a> "
Mon May 08 10:28:03 +0800 2023,"重抽，没有我,doge"
Sat May 06 20:40:09 +0800 2023,"已经公布了，大家快看看中没中,doge"
Sat May 06 00:01:28 +0800 2023,又是那个分母
Fri May 05 19:49:56 +0800 2023,没我重抽
Fri May 05 19:16:53 +0800 2023,没我重抽
Sat May 06 09:59:06 +0800 2023,"座位号去哪里查来着，找不到了,泪"
Fri May 05 19:22:01 +0800 2023,没我重抽
Mon May 08 21:03:39 +0800 2023,我忘记我车号了
Sat May 06 10:41:35 +0800 2023,快开活动老铁
Sat May 06 08:28:40 +0800 2023,"9就没几个,微笑"
Fri May 05 20:29:25 +0800 2023,"8725的我看见个8527,伤心"
Fri May 05 20:22:05 +0800 2023,"没有我，建议重抽,太开心"
Fri May 05 19:05:51 +0800 2023,没我，重新抽
Fri May 05 19:05:11 +0800 2023,"ok，没我，下次一定哈,握手"
Sat May 06 15:38:25 +0800 2023,没我重抽
Sat May 06 10:18:03 +0800 2023,"又陪跑了,汗"
Fri May 05 23:50:16 +0800 2023,",吃瓜"
Fri May 05 22:00:13 +0800 2023,"甚至没我这车的,允悲"
Fri May 05 19:00:40 +0800 2023,"第一,色"
Sat May 06 10:39:46 +0800 2023,"长草了大哥,交税"
Thu May 11 23:05:12 +0800 2023,我都找不见我的座位号是多少了
Sat May 06 19:03:36 +0800 2023,"根本没有00开头的，死心,允悲"
Sat May 06 18:17:42 +0800 2023,"8601同车的都没有,允悲"
Sat May 06 08:20:16 +0800 2023,无所谓从没中过
Sat May 06 00:48:48 +0800 2023,"没有7540重抽,泪"
Sat May 06 00:09:58 +0800 2023,"7243 车一个都没有,单身狗"
Fri May 05 21:06:43 +0800 2023,没我 重抽
Fri May 05 19:04:23 +0800 2023,"爷:果然我不是那个&quot;幸运″眷顾的人啊！ <a target=""_blank"" data-pid=002BFOlFly8h6hi2ib66vg607407477c02  href=""https://wx4.sinaimg.cn/large/002BFOlFly8h6hi2ib66vg607407477c02.gif""><img class=""icon-link"" src=""https://h5.sinaimg.cn/upload/2015/01/21/20/timeline_card_small_photo_default.png""/>查看动图</a>"
Fri May 05 19:01:10 +0800 2023,没我重抽
Fri May 05 21:13:44 +0800 2023,"没我重抽,泪"
Sun May 07 17:16:00 +0800 2023,"没我重抽,老师好"
Sun May 07 12:29:15 +0800 2023,"2216一个都没有,泪"
Sat May 06 18:00:52 +0800 2023,"4162看见4612,允悲"
Sat May 06 12:22:46 +0800 2023,"同车的有一个可惜不是我,二哈"
Sat May 06 08:07:45 +0800 2023,",失望"
Sat May 06 01:04:43 +0800 2023,"无我重抽,悲伤"
Sat May 06 01:01:29 +0800 2023,季度
Fri May 05 23:54:26 +0800 2023,这啥啊
Fri May 05 23:47:29 +0800 2023,没我重抽
Fri May 05 23:21:59 +0800 2023,不对啊 没我啊
Fri May 05 23:19:38 +0800 2023,3731车13座G号有个倒霉蛋没中
Fri May 05 23:11:49 +0800 2023,没我，重抽
Fri May 05 22:53:42 +0800 2023,"2092都没看见,跪了"
Fri May 05 22:42:06 +0800 2023,没我重抽
Fri May 05 22:40:44 +0800 2023,"没我重抽,泪"
Fri May 05 22:20:57 +0800 2023,"没我重抽,悲伤"
Fri May 05 21:25:29 +0800 2023,"没我重抽,悲伤"
Fri May 05 20:42:26 +0800 2023,没我重抽
Fri May 05 20:42:06 +0800 2023,没我！重抽！
Fri May 05 20:35:56 +0800 2023,没我重抽
Fri May 05 20:18:13 +0800 2023,没我重抽
Fri May 05 20:13:47 +0800 2023,没我！重抽！
Fri May 05 20:07:44 +0800 2023,"没中,怒"
Fri May 05 19:57:48 +0800 2023,"每次都是陪跑,单身狗"
Fri May 05 19:53:30 +0800 2023,没我重抽
Fri May 05 19:52:36 +0800 2023,没我重抽
Fri May 05 19:49:05 +0800 2023,没中
Fri May 05 19:47:34 +0800 2023,",允悲"
Fri May 05 19:44:25 +0800 2023,季度
Fri May 05 19:44:08 +0800 2023,"哥,单身狗"
Fri May 05 19:41:39 +0800 2023,这是什么活动？
Fri May 05 19:34:48 +0800 2023,这是什么意思？怎么看有没有中奖
Fri May 05 19:27:38 +0800 2023,"没我重抽,二哈"
Fri May 05 19:21:35 +0800 2023,"怎么可能没有我,单身狗"
Fri May 05 19:19:05 +0800 2023,没我重抽！
Fri May 05 19:14:14 +0800 2023,"没有我，重新开,微笑"
Fri May 05 19:13:30 +0800 2023,"没我重抽,抓狂"
Fri May 05 19:12:57 +0800 2023,怎么没有我？
Fri May 05 19:10:34 +0800 2023,"没我重抽,来"
Fri May 05 19:09:23 +0800 2023,"没我,怒"
Fri May 05 19:07:26 +0800 2023,"没我重抽,右哼哼"
Fri May 05 19:07:14 +0800 2023,快出新活動
Fri May 05 19:03:56 +0800 2023,"没我重抽,悲伤"
Fri May 05 19:03:13 +0800 2023,穹宝 快点上ps5好吗！这制作用手机看剧情太浪费了！
Fri May 05 19:02:20 +0800 2023,"没中 下次抽我,有票了"
Fri May 05 19:01:55 +0800 2023,"100以前的车厢不配吗,苦涩"
Mon May 08 13:14:21 +0800 2023,"这码在哪看自己的,晕"
Wed May 17 00:21:28 +0800 2023,2740 寄。不过真有离得近的，图里最近的有2731。
Tue May 16 10:27:47 +0800 2023,9347寄
Sat May 13 13:12:40 +0800 2023,6244车走了
Thu May 11 17:26:38 +0800 2023,",doge"
Thu May 11 17:26:02 +0800 2023,",哈哈"
Wed May 10 17:42:23 +0800 2023,没我，重抽
Wed May 10 14:37:00 +0800 2023,霓嗎撕了
Wed May 10 14:27:41 +0800 2023,没有9131车
Wed May 10 13:01:27 +0800 2023,",悲伤"
Wed May 10 12:21:04 +0800 2023,"为什么没有我,泪"
Wed May 10 10:49:05 +0800 2023,8312遗憾离场
Wed May 10 00:45:23 +0800 2023,9414车寄
Tue May 09 23:30:35 +0800 2023,没我重抽
Sun May 07 20:46:33 +0800 2023,"季度，建议重抽,泪"
Sun May 07 20:29:56 +0800 2023,2103车直接爆胎了
Sun May 07 18:56:13 +0800 2023,"没我 重抽,心"
Sun May 07 16:53:41 +0800 2023,"2151车呢,苦涩"
Sun May 07 14:02:54 +0800 2023,害
Sun May 07 13:35:59 +0800 2023,没我 重抽 大招跳过
Sun May 07 05:38:20 +0800 2023,"想要一命希儿160发了,泪"
Sat May 06 20:05:58 +0800 2023,"1325车的愣是一个都没有,doge"
Sat May 06 13:25:55 +0800 2023,没我！重抽
Sat May 06 12:44:30 +0800 2023,",泪"
Sat May 06 12:26:19 +0800 2023,"怎么没有我的，官方是不是发错了,doge"
Sat May 06 12:06:58 +0800 2023,2142愣是没一个人
Sat May 06 09:57:48 +0800 2023,8122车真是一个中奖的没有……非
Sat May 06 09:40:25 +0800 2023,"意料之中,泪"
Sat May 06 08:11:57 +0800 2023,"没我 重抽,悲伤"
Sat May 06 06:39:05 +0800 2023,"没事这种好事永远轮不到我,太开心"
Sat May 06 02:58:32 +0800 2023,"哪里有U座阿,苦涩"
Sat May 06 02:02:38 +0800 2023,"这个活动的四星光锥还可以通过别的途径获得吗,泪"
Sat May 06 01:44:32 +0800 2023,"弱弱问一下在哪儿看自己的座位号,泪"
Sat May 06 16:32:53 +0800 2023,在哪合成，我一直没找到
Sat May 06 16:24:47 +0800 2023,牛 这是什么运气
